2011.02.17 13:56:52,,,
MIHARU,,,
T1,,,
,N102W,N12W,
12.61,13,9,-78
12.62,11,9,-90
12.63,17,10,-84
12.64,17,6,-73
12.65,20,1,-74
12.66,21,0,-84
12.67,19,6,-91
12.68,13,12,-94
12.69,12,8,-91
12.70,22,9,-84
12.71,24,15,-84
12.72,19,13,-87
12.73,16,5,-84
12.74,12,10,-80
12.75,12,16,-87
12.76,18,16,-89
12.77,11,9,-79
12.78,3,11,-70
12.79,4,19,-71
12.80,11,12,-74
12.81,10,6,-80
12.82,7,10,-86
12.83,15,10,-86
12.84,17,11,-92
12.85,12,17,-87
12.86,16,22,-78
12.87,11,10,-81
12.88,4,6,-82
12.89,15,27,-79
12.90,25,30,-70
12.91,17,15,-59
12.92,7,17,-67
12.93,9,26,-88
12.94,20,9,-97
12.95,17,1,-85
12.96,11,12,-76
12.97,12,18,-80
12.98,17,17,-78
12.99,14,14,-77
13.00,3,10,-93
13.01,13,5,-98
13.02,21,1,-88
13.03,7,6,-83
13.04,9,14,-82
13.05,12,17,-78
13.06,3,18,-82
13.07,10,14,-82
13.08,28,15,-72
13.09,29,18,-74
13.10,27,14,-79
13.11,27,8,-89
13.12,16,9,-100
13.13,9,10,-97
13.14,18,8,-84
13.15,19,10,-77
13.16,9,24,-78
13.17,12,27,-79
13.18,17,15,-79
13.19,12,15,-81
13.20,6,19,-68
13.21,16,17,-61
13.22,20,7,-73
13.23,11,6,-79
13.24,8,7,-80
13.25,13,4,-86
13.26,17,6,-84
13.27,14,16,-84
13.28,8,18,-90
13.29,10,16,-89
13.30,9,16,-88
13.31,10,19,-99
13.32,13,14,-93
13.33,4,8,-74
13.34,2,8,-81
13.35,15,7,-83
13.36,19,12,-76
13.37,12,15,-83
13.38,10,9,-80
13.39,19,4,-73
13.40,23,2,-77
13.41,10,10,-77
13.42,7,17,-76
13.43,18,16,-82
13.44,28,12,-85
13.45,23,16,-81
13.46,16,17,-78
13.47,13,11,-82
13.48,15,6,-87
13.49,16,4,-88
13.50,16,16,-84
13.51,23,21,-73
13.52,26,15,-74
13.53,19,16,-83
13.54,12,11,-93
13.55,9,9,-88
13.56,14,13,-79
13.57,21,15,-91
13.58,12,17,-93
13.59,-2,26,-79
13.60,3,27,-75
13.61,12,14,-84
13.62,16,5,-84
13.63,15,7,-78
13.64,10,11,-91
13.65,9,18,-106
13.66,13,19,-89
13.67,8,9,-79
13.68,5,6,-92
13.69,19,18,-80
13.70,22,25,-71
13.71,24,19,-80
13.72,22,12,-79
13.73,12,14,-72
13.74,10,16,-78
13.75,23,11,-86
13.76,23,21,-78
13.77,9,21,-70
13.78,9,11,-83
13.79,16,10,-96
13.80,13,17,-82
13.81,5,21,-67
13.82,4,16,-83
13.83,18,12,-84
13.84,25,14,-78
13.85,25,15,-90
13.86,15,11,-94
13.87,8,12,-82
13.88,15,14,-75
13.89,21,6,-82
13.90,14,4,-84
13.91,7,15,-79
13.92,6,19,-82
13.93,3,12,-81
13.94,3,10,-84
13.95,10,14,-82
13.96,19,18,-76
13.97,29,21,-83
13.98,27,22,-83
13.99,20,20,-78
14.00,20,13,-84
14.01,13,15,-92
14.02,12,24,-86
14.03,21,20,-83
14.04,15,12,-91
14.05,2,21,-85
14.06,3,26,-79
14.07,12,19,-84
14.08,14,6,-81
14.09,21,4,-78
14.10,27,15,-82
14.11,18,19,-70
14.12,9,16,-72
14.13,5,14,-75
14.14,11,15,-68
14.15,21,19,-65
14.16,16,16,-68
14.17,11,11,-80
14.18,10,16,-94
14.19,7,27,-89
14.20,13,22,-79
14.21,13,14,-73
14.22,15,18,-69
14.23,19,17,-70
14.24,9,7,-70
14.25,1,12,-71
14.26,6,20,-78
14.27,16,14,-85
14.28,17,11,-78
14.29,6,18,-67
14.30,2,23,-79
14.31,9,19,-87
14.32,14,13,-83
14.33,10,10,-75
14.34,4,11,-77
14.35,2,17,-85
14.36,4,17,-83
14.37,6,16,-82
14.38,9,13,-82
14.39,8,13,-80
14.40,7,23,-85
14.41,3,24,-85
14.42,2,12,-79
14.43,-1,9,-89
14.44,8,16,-100
14.45,28,18,-95
14.46,31,16,-82
14.47,15,15,-65
14.48,6,13,-66
14.49,13,11,-85
14.50,13,11,-88
14.51,8,10,-71
14.52,7,8,-74
14.53,15,3,-89
14.54,19,3,-88
14.55,14,6,-79
14.56,8,10,-77
14.57,10,13,-77
14.58,16,14,-69
14.59,11,15,-63
14.60,8,20,-67
14.61,21,24,-75
14.62,20,14,-80
14.63,10,-2,-77
14.64,15,-3,-75
14.65,13,12,-85
14.66,10,15,-81
14.67,23,10,-80
14.68,22,15,-90
14.69,12,17,-92
14.70,14,11,-80
14.71,18,19,-79
14.72,9,23,-89
14.73,8,9,-91
14.74,17,-1,-84
14.75,18,9,-73
14.76,20,17,-75
14.77,20,21,-81
14.78,16,27,-86
14.79,8,24,-97
14.80,6,6,-89
14.81,12,0,-71
14.82,10,12,-80
14.83,12,16,-91
14.84,21,9,-81
14.85,22,13,-76
14.86,12,17,-85
14.87,3,11,-92
14.88,-1,9,-86
14.89,4,10,-79
14.90,10,10,-77
14.91,8,9,-75
14.92,9,6,-87
14.93,25,15,-86
14.94,26,21,-69
14.95,12,13,-87
14.96,16,5,-113
14.97,24,7,-94
14.98,20,8,-80
14.99,12,8,-92
15.00,10,13,-90
15.01,7,11,-80
15.02,10,1,-81
15.03,12,4,-95
15.04,11,8,-98
15.05,13,7,-88
15.06,-1,9,-88
15.07,0,15,-92
15.08,19,14,-80
15.09,19,5,-70
15.10,11,6,-78
15.11,18,16,-83
15.12,26,16,-74
15.13,23,14,-70
15.14,13,16,-81
15.15,18,10,-95
15.16,21,4,-85
15.17,18,11,-73
15.18,14,14,-84
15.19,15,13,-90
15.20,13,21,-79
15.21,13,16,-73
15.22,16,9,-86
15.23,15,12,-87
15.24,16,15,-77
15.25,22,11,-78
15.26,19,10,-88
15.27,11,13,-85
15.28,16,11,-82
15.29,15,8,-85
15.30,7,10,-80
15.31,3,15,-88
15.32,6,11,-88
15.33,12,10,-88
15.34,16,12,-97
15.35,17,13,-90
15.36,12,7,-77
15.37,10,9,-76
15.38,11,16,-78
15.39,10,12,-73
15.40,15,13,-71
15.41,15,12,-84
15.42,15,14,-90
15.43,22,15,-76
15.44,24,18,-67
15.45,15,18,-79
15.46,12,17,-79
15.47,10,12,-70
15.48,10,1,-70
15.49,12,7,-75
15.50,13,13,-77
15.51,9,9,-79
15.52,6,12,-92
15.53,17,21,-90
15.54,22,20,-81
15.55,20,9,-78
15.56,25,5,-82
15.57,20,7,-82
15.58,13,3,-80
15.59,3,4,-85
15.60,-1,14,-93
15.61,2,7,-86
15.62,9,3,-71
15.63,22,14,-68
15.64,22,19,-62
15.65,16,25,-62
15.66,3,26,-76
15.67,7,12,-88
15.68,24,4,-89
15.69,23,13,-79
15.70,12,18,-79
15.71,11,12,-90
15.72,19,15,-91
15.73,23,21,-82
15.74,16,13,-95
15.75,16,3,-99
15.76,27,13,-75
15.77,16,14,-66
15.78,6,4,-76
15.79,14,14,-75
15.80,15,26,-80
15.81,11,22,-96
15.82,9,13,-90
15.83,12,14,-75
15.84,19,13,-79
15.85,22,9,-90
15.86,21,19,-82
15.87,14,22,-74
15.88,11,7,-71
15.89,15,-2,-69
15.90,21,6,-85
15.91,16,17,-89
15.92,11,10,-79
15.93,10,10,-77
15.94,15,14,-74
15.95,15,10,-73
15.96,14,6,-83
15.97,21,4,-86
15.98,22,9,-94
15.99,21,12,-90
16.00,20,11,-70
16.01,14,9,-65
16.02,8,9,-76
16.03,12,13,-77
16.04,19,10,-77
16.05,13,4,-86
16.06,12,9,-90
16.07,9,17,-84
16.08,10,13,-82
16.09,15,15,-88
16.10,21,15,-79
16.11,21,7,-73
16.12,10,13,-78
16.13,8,23,-90
16.14,14,23,-88
16.15,9,22,-82
16.16,11,15,-90
16.17,18,13,-88
16.18,14,20,-81
16.19,2,21,-83
16.20,5,19,-77
16.21,17,17,-80
16.22,18,11,-81
16.23,11,10,-74
16.24,8,13,-88
16.25,16,17,-101
16.26,15,19,-85
16.27,10,14,-80
16.28,13,10,-82
16.29,19,11,-80
16.30,11,16,-85
16.31,5,20,-82
16.32,17,18,-72
16.33,22,15,-78
16.34,17,14,-87
16.35,14,14,-76
16.36,16,11,-65
16.37,10,7,-70
16.38,6,11,-79
16.39,12,18,-85
16.40,14,20,-90
16.41,16,12,-89
16.42,15,8,-76
16.43,9,7,-71
16.44,11,9,-83
16.45,15,20,-80
16.46,13,14,-74
16.47,18,9,-88
16.48,19,21,-87
16.49,12,19,-75
16.50,9,2,-72
16.51,11,5,-77
16.52,9,17,-93
16.53,10,13,-99
16.54,14,5,-85
16.55,16,10,-84
16.56,9,10,-88
16.57,8,8,-77
16.58,10,11,-73
16.59,6,13,-76
16.60,10,11,-75
16.61,22,14,-88
16.62,25,17,-96
16.63,18,13,-93
16.64,18,7,-76
16.65,22,8,-64
16.66,16,17,-77
16.67,8,16,-83
16.68,14,11,-94
16.69,23,14,-97
16.70,18,15,-86
16.71,21,9,-82
16.72,28,6,-84
16.73,25,8,-81
16.74,14,10,-64
16.75,12,15,-62
16.76,21,14,-80
16.77,29,9,-81
16.78,21,10,-77
16.79,10,16,-78
16.80,5,19,-83
16.81,1,15,-97
16.82,9,7,-92
16.83,23,6,-79
16.84,20,15,-85
16.85,9,14,-83
16.86,8,12,-75
16.87,4,20,-84
16.88,3,20,-93
16.89,21,8,-81
16.90,35,4,-72
16.91,28,17,-79
16.92,17,20,-77
16.93,14,7,-64
16.94,13,1,-73
16.95,4,10,-83
16.96,7,19,-75
16.97,7,18,-75
16.98,6,15,-74
16.99,8,14,-65
17.00,9,11,-70
17.01,10,14,-76
17.02,9,8,-82
17.03,13,-1,-84
17.04,22,4,-79
17.05,16,10,-78
17.06,18,16,-75
17.07,17,17,-72
17.08,7,10,-77
17.09,9,8,-78
17.10,16,13,-71
17.11,10,16,-80
17.12,5,17,-94
17.13,12,16,-88
17.14,19,9,-75
17.15,18,8,-75
17.16,25,18,-81
17.17,24,22,-77
17.18,11,17,-74
17.19,10,17,-76
17.20,18,22,-70
17.21,14,19,-82
17.22,11,15,-90
17.23,21,17,-74
17.24,29,10,-67
17.25,15,-1,-75
17.26,16,5,-76
17.27,23,21,-74
17.28,24,25,-79
17.29,20,21,-83
17.30,11,11,-85
17.31,16,7,-85
17.32,19,10,-81
17.33,5,8,-71
17.34,-1,7,-80
17.35,7,20,-94
17.36,20,25,-82
17.37,26,17,-59
17.38,26,13,-68
17.39,21,13,-71
17.40,8,13,-66
17.41,10,16,-81
17.42,16,15,-84
17.43,13,6,-80
17.44,15,6,-79
17.45,15,15,-79
17.46,11,22,-86
17.47,6,22,-85
17.48,3,15,-78
17.49,1,11,-82
17.50,7,7,-85
17.51,19,8,-84
17.52,21,18,-76
17.53,13,21,-77
17.54,13,15,-85
17.55,11,8,-92
17.56,3,13,-86
17.57,0,14,-70
17.58,6,10,-74
17.59,13,16,-87
17.60,13,17,-88
17.61,11,15,-78
17.62,19,15,-77
17.63,28,11,-83
17.64,23,10,-80
17.65,20,17,-69
17.66,21,18,-64
17.67,20,14,-64
17.68,13,11,-82
17.69,6,7,-99
17.70,16,8,-84
17.71,26,11,-69
17.72,20,14,-72
17.73,17,17,-87
17.74,12,16,-93
17.75,11,13,-88
17.76,15,9,-78
17.77,13,7,-80
17.78,15,11,-84
17.79,22,13,-77
17.80,17,17,-74
17.81,14,20,-90
17.82,22,19,-98
17.83,23,18,-82
17.84,23,17,-72
17.85,22,16,-82
17.86,19,12,-85
17.87,16,15,-87
17.88,19,16,-92
17.89,14,8,-84
17.90,8,5,-70
17.91,14,7,-72
17.92,22,13,-82
17.93,14,10,-78
17.94,1,14,-68
17.95,3,20,-75
17.96,22,19,-74
17.97,29,12,-64
17.98,18,5,-67
17.99,17,8,-81
18.00,18,16,-83
18.01,3,19,-76
18.02,-2,13,-83
18.03,13,9,-103
18.04,22,7,-102
18.05,14,8,-76
18.06,5,13,-74
18.07,5,10,-80
18.08,9,9,-72
18.09,11,17,-72
18.10,16,18,-81
18.11,17,21,-82
18.12,16,25,-77
18.13,14,15,-83
18.14,14,16,-88
18.15,7,21,-81
18.16,10,8,-79
18.17,20,4,-84
18.18,19,10,-83
18.19,18,17,-72
18.20,19,16,-72
18.21,16,5,-83
18.22,17,2,-87
18.23,22,4,-88
18.24,26,13,-89
18.25,21,18,-83
18.26,17,14,-94
18.27,17,15,-94
18.28,16,15,-76
18.29,11,10,-76
18.30,13,13,-80
18.31,13,16,-88
18.32,10,14,-81
18.33,12,13,-65
18.34,16,16,-66
18.35,17,16,-70
18.36,12,17,-71
18.37,15,12,-74
18.38,20,10,-83
18.39,22,15,-88
18.40,17,13,-82
18.41,14,14,-81
18.42,5,21,-89
18.43,3,13,-84
18.44,20,0,-75
18.45,22,4,-78
18.46,9,15,-84
18.47,13,21,-90
18.48,17,15,-84
18.49,17,12,-76
18.50,15,12,-69
18.51,8,8,-78
18.52,1,16,-105
18.53,-1,30,-110
18.54,5,19,-92
18.55,1,9,-72
18.56,3,11,-78
18.57,5,13,-93
18.58,9,9,-93
18.59,27,11,-88
18.60,30,19,-73
18.61,21,18,-72
18.62,16,15,-90
18.63,9,18,-82
18.64,14,16,-72
18.65,25,10,-75
18.66,15,10,-78
18.67,1,5,-82
18.68,7,-3,-80
18.69,25,9,-77
18.70,23,17,-77
18.71,14,11,-82
18.72,19,10,-82
18.73,25,13,-73
18.74,22,14,-76
18.75,3,18,-80
18.76,-3,15,-72
18.77,16,16,-74
18.78,25,14,-86
18.79,21,13,-81
18.80,14,15,-71
18.81,3,14,-85
18.82,4,14,-95
18.83,17,14,-79
18.84,22,13,-71
18.85,22,11,-69
18.86,14,8,-74
18.87,6,6,-87
18.88,14,5,-92
18.89,22,5,-88
18.90,24,6,-82
18.91,27,12,-83
18.92,20,19,-86
18.93,19,25,-84
18.94,20,15,-78
18.95,11,9,-73
18.96,13,22,-69
18.97,14,21,-73
18.98,4,7,-76
18.99,4,4,-77
19.00,14,9,-79
19.01,15,25,-81
19.02,7,32,-87
19.03,7,18,-84
19.04,14,12,-82
19.05,21,17,-77
19.06,25,16,-71
19.07,24,22,-77
19.08,20,20,-82
19.09,7,5,-89
19.10,3,7,-95
19.11,12,20,-85
19.12,14,16,-82
19.13,8,5,-88
19.14,9,4,-75
19.15,18,13,-68
19.16,15,16,-85
19.17,7,8,-89
19.18,18,12,-69
19.19,25,17,-65
19.20,12,14,-80
19.21,1,14,-80
19.22,6,20,-78
19.23,9,19,-82
19.24,17,13,-81
19.25,16,7,-85
19.26,3,4,-79
19.27,4,8,-75
19.28,18,17,-81
19.29,21,19,-83
19.30,17,17,-87
19.31,17,15,-90
19.32,13,17,-83
19.33,13,18,-78
19.34,17,11,-79
19.35,9,0,-81
19.36,11,0,-90
19.37,16,6,-91
19.38,12,0,-79
19.39,24,0,-73
19.40,32,18,-80
19.41,13,28,-94
19.42,9,17,-90
19.43,15,5,-86
19.44,9,4,-83
19.45,12,8,-77
19.46,21,12,-80
19.47,13,13,-81
19.48,8,12,-67
19.49,22,13,-66
19.50,29,10,-73
19.51,17,10,-76
19.52,7,15,-76
19.53,9,17,-72
19.54,13,14,-59
19.55,17,11,-64
19.56,10,12,-79
19.57,3,8,-80
19.58,11,10,-73
19.59,20,19,-79
19.60,23,19,-83
19.61,17,9,-76
19.62,21,3,-85
19.63,23,5,-93
19.64,12,13,-78
19.65,13,14,-77
19.66,20,15,-89
19.67,14,15,-92
19.68,3,10,-78
19.69,4,11,-78
19.70,9,8,-81
19.71,12,13,-78
19.72,21,18,-85
19.73,26,16,-88
19.74,18,15,-86
19.75,7,11,-81
19.76,11,3,-78
19.77,20,-2,-91
19.78,19,6,-103
19.79,22,14,-92
19.80,27,14,-70
19.81,22,17,-75
19.82,17,20,-86
19.83,14,11,-82
19.84,12,6,-89
19.85,8,9,-109
19.86,13,16,-106
19.87,17,21,-74
19.88,12,23,-65
19.89,14,18,-77
19.90,13,10,-74
19.91,8,9,-70
19.92,5,12,-73
19.93,11,15,-73
19.94,18,13,-82
19.95,12,11,-95
19.96,1,14,-84
19.97,2,17,-79
19.98,18,9,-89
19.99,24,4,-89
20.00,20,16,-88
20.01,23,18,-78
20.02,16,9,-68
20.03,11,14,-73
20.04,11,12,-65
20.05,7,4,-58
20.06,9,12,-79
20.07,15,19,-88
20.08,15,15,-80
20.09,17,8,-76
20.10,19,8,-75
20.11,15,19,-72
20.12,13,18,-73
20.13,18,2,-72
20.14,15,3,-74
20.15,10,13,-79
20.16,9,19,-86
20.17,8,18,-92
20.18,11,12,-91
20.19,14,10,-91
20.20,24,15,-92
20.21,19,17,-90
20.22,5,8,-83
20.23,22,6,-84
20.24,30,15,-84
20.25,10,17,-71
20.26,9,10,-71
20.27,21,13,-87
20.28,7,13,-86
20.29,-4,7,-81
20.30,12,15,-84
20.31,15,18,-72
20.32,8,15,-68
20.33,10,19,-76
20.34,15,13,-83
20.35,17,3,-86
20.36,22,10,-78
20.37,21,17,-77
20.38,14,13,-92
20.39,10,4,-93
20.40,6,1,-89
20.41,-4,12,-88
20.42,6,15,-82
20.43,19,19,-77
20.44,16,16,-78
20.45,12,0,-80
20.46,17,0,-81
20.47,18,12,-86
20.48,17,17,-87
20.49,11,20,-81
20.50,7,20,-70
20.51,6,15,-69
20.52,10,5,-73
20.53,12,0,-75
20.54,6,7,-88
20.55,8,18,-93
20.56,20,20,-89
20.57,16,9,-82
20.58,10,5,-76
20.59,18,5,-78
20.60,20,2,-90
20.61,8,8,-91
20.62,6,23,-80
20.63,15,24,-74
20.64,18,12,-67
20.65,8,6,-65
20.66,2,14,-77
20.67,6,19,-84
20.68,0,11,-87
20.69,-4,6,-84
20.70,10,10,-79
20.71,19,13,-82
20.72,24,5,-86
20.73,24,3,-80
20.74,21,10,-78
20.75,23,7,-81
20.76,21,2,-83
20.77,19,3,-86
20.78,17,13,-89
20.79,8,23,-78
20.80,11,16,-71
20.81,12,10,-80
20.82,12,15,-83
20.83,21,14,-81
20.84,23,9,-86
20.85,16,17,-93
20.86,8,20,-81
20.87,11,14,-80
20.88,22,17,-101
20.89,18,19,-91
20.90,9,13,-80
20.91,7,7,-80
20.92,16,3,-78
20.93,15,9,-82
20.94,7,13,-77
20.95,12,17,-82
20.96,11,15,-96
20.97,5,11,-84
20.98,15,9,-61
20.99,17,11,-61
21.00,6,20,-65
21.01,11,18,-71
21.02,19,10,-85
21.03,17,11,-87
21.04,9,13,-75
21.05,8,16,-79
21.06,12,20,-93
21.07,4,7,-91
21.08,1,0,-73
21.09,7,7,-63
21.10,9,15,-74
21.11,15,17,-80
21.12,21,11,-68
21.13,15,6,-72
21.14,9,12,-82
21.15,13,16,-82
21.16,16,10,-85
21.17,15,5,-87
21.18,14,8,-82
21.19,16,7,-81
21.20,17,11,-80
21.21,12,16,-80
21.22,7,12,-83
21.23,15,10,-79
21.24,15,19,-74
21.25,9,13,-73
21.26,17,3,-70
21.27,20,7,-86
21.28,11,15,-95
21.29,15,12,-78
21.30,19,10,-67
21.31,2,16,-77
21.32,-1,17,-96
21.33,8,12,-94
21.34,12,9,-75
21.35,6,12,-72
21.36,-1,15,-86
21.37,11,18,-92
21.38,21,20,-95
21.39,21,23,-86
21.40,18,17,-65
21.41,18,11,-67
21.42,14,19,-86
21.43,8,26,-93
21.44,4,16,-76
21.45,3,11,-70
21.46,12,16,-78
21.47,12,14,-84
21.48,17,15,-85
21.49,29,16,-82
21.50,28,10,-81
21.51,16,17,-76
21.52,17,21,-77
21.53,17,17,-84
21.54,4,11,-87
21.55,-1,4,-91
21.56,5,8,-94
21.57,14,11,-90
21.58,23,5,-82
21.59,21,7,-81
21.60,19,11,-88
21.61,18,11,-87
21.62,12,16,-95
21.63,5,15,-96
21.64,8,13,-81
21.65,18,16,-80
21.66,16,14,-90
21.67,3,13,-91
21.68,5,5,-80
21.69,11,6,-73
21.70,16,22,-84
21.71,19,30,-88
21.72,15,13,-78
21.73,16,4,-80
21.74,14,17,-85
21.75,15,15,-84
21.76,21,11,-86
21.77,13,15,-87
21.78,8,13,-75
21.79,12,10,-77
21.80,22,11,-96
21.81,16,10,-90
21.82,10,7,-83
21.83,6,12,-79
21.84,-5,14,-69
21.85,2,11,-75
21.86,24,13,-80
21.87,25,11,-76
21.88,21,12,-69
21.89,20,13,-72
21.90,11,9,-84
21.91,8,2,-88
21.92,24,4,-87
21.93,29,14,-83
21.94,15,14,-73
21.95,8,12,-80
21.96,14,19,-92
21.97,19,15,-87
21.98,16,3,-71
21.99,15,5,-72
22.00,24,12,-81
22.01,24,10,-78
22.02,20,13,-76
22.03,28,20,-83
22.04,21,12,-84
22.05,9,4,-70
22.06,20,0,-59
22.07,25,-2,-66
22.08,17,8,-73
22.09,16,20,-76
22.10,14,19,-81
22.11,10,13,-77
22.12,11,17,-77
22.13,10,21,-90
22.14,16,19,-97
22.15,17,10,-83
22.16,7,1,-85
22.17,9,4,-80
22.18,16,11,-72
22.19,12,12,-84
22.20,9,9,-82
22.21,14,7,-75
22.22,16,8,-82
22.23,18,7,-76
22.24,22,1,-74
22.25,13,4,-78
22.26,1,17,-73
22.27,7,23,-64
22.28,9,17,-79
22.29,-1,11,-87
22.30,13,10,-76
22.31,24,10,-78
22.32,17,10,-79
22.33,13,13,-78
22.34,13,21,-82
22.35,12,16,-80
22.36,9,9,-69
22.37,10,7,-64
22.38,13,4,-69
22.39,9,6,-77
22.40,6,7,-82
22.41,9,10,-77
22.42,13,14,-70
22.43,8,10,-69
22.44,6,12,-70
22.45,25,13,-71
22.46,33,11,-83
22.47,17,19,-93
22.48,18,30,-87
22.49,17,29,-66
22.50,7,19,-71
22.51,10,12,-94
22.52,19,10,-85
22.53,23,7,-75
22.54,17,9,-77
22.55,5,18,-87
22.56,5,21,-80
22.57,16,19,-73
22.58,15,18,-80
22.59,12,14,-84
22.60,14,6,-80
22.61,19,6,-86
22.62,16,15,-93
22.63,6,18,-78
22.64,3,11,-73
22.65,20,5,-85
22.66,30,4,-82
22.67,21,7,-75
22.68,14,15,-77
22.69,13,20,-75
22.70,15,13,-73
22.71,13,2,-81
22.72,8,-1,-83
22.73,13,6,-72
22.74,19,15,-64
22.75,15,15,-74
22.76,10,11,-92
22.77,11,8,-92
22.78,22,1,-88
22.79,29,2,-85
22.80,14,8,-85
22.81,2,11,-92
22.82,10,15,-76
22.83,14,19,-59
22.84,12,18,-71
22.85,20,14,-86
22.86,19,13,-78
22.87,19,13,-72
22.88,23,14,-79
22.89,17,21,-85
22.90,9,25,-81
22.91,10,11,-80
22.92,11,3,-85
22.93,10,11,-87
22.94,14,4,-81
22.95,18,3,-77
22.96,17,5,-68
22.97,11,7,-66
22.98,12,13,-81
22.99,19,18,-95
23.00,21,17,-94
23.01,17,15,-86
23.02,8,16,-78
23.03,7,18,-73
23.04,18,17,-77
23.05,22,10,-80
23.06,16,4,-85
23.07,12,9,-83
23.08,18,15,-76
23.09,29,15,-80
23.10,23,16,-82
23.11,12,16,-84
23.12,19,12,-92
23.13,23,14,-92
23.14,12,13,-84
23.15,15,8,-72
23.16,23,10,-70
23.17,9,6,-79
23.18,6,-1,-85
23.19,18,10,-79
23.20,22,22,-79
23.21,16,16,-80
23.22,6,10,-80
23.23,10,15,-88
23.24,14,15,-92
23.25,9,8,-90
23.26,3,6,-90
23.27,-2,5,-93
23.28,3,10,-97
23.29,17,18,-85
23.30,21,18,-75
23.31,20,9,-82
23.32,22,2,-81
23.33,14,6,-87
23.34,14,11,-91
23.35,23,12,-83
23.36,19,6,-80
23.37,5,-1,-90
23.38,15,3,-89
23.39,27,17,-84
23.40,21,18,-89
23.41,15,9,-84
23.42,9,8,-79
23.43,16,9,-84
23.44,27,10,-89
23.45,25,7,-89
23.46,19,1,-89
23.47,18,0,-77
23.48,18,8,-69
23.49,20,17,-82
23.50,20,13,-81
23.51,15,10,-64
23.52,13,10,-68
23.53,20,13,-82
23.54,15,16,-81
23.55,13,21,-78
23.56,28,18,-88
23.57,21,8,-90
23.58,9,12,-86
23.59,16,22,-84
23.60,21,27,-76
23.61,17,21,-85
23.62,14,17,-99
23.63,12,10,-84
23.64,10,11,-70
23.65,12,15,-78
23.66,16,12,-79
23.67,16,11,-70
23.68,19,16,-71
23.69,21,18,-75
23.70,15,10,-84
23.71,15,15,-85
23.72,26,12,-80
23.73,19,3,-75
23.74,3,0,-73
23.75,10,9,-74
23.76,17,16,-72
23.77,11,16,-67
23.78,8,13,-76
23.79,12,13,-90
23.80,27,12,-89
23.81,26,8,-82
23.82,10,8,-77
23.83,10,15,-66
23.84,23,12,-60
23.85,24,6,-69
23.86,11,13,-79
23.87,8,14,-82
23.88,10,16,-82
23.89,7,20,-85
23.90,2,20,-86
23.91,6,14,-86
23.92,12,11,-88
23.93,13,9,-79
23.94,15,8,-70
23.95,13,6,-78
23.96,16,7,-75
23.97,18,11,-71
23.98,18,11,-78
23.99,19,20,-79
24.00,15,20,-80
24.01,10,13,-81
24.02,14,15,-71
24.03,7,18,-69
24.04,7,16,-88
24.05,19,9,-84
24.06,27,7,-74
24.07,27,12,-70
24.08,23,20,-73
24.09,15,24,-91
24.10,12,18,-87
24.11,12,7,-75
24.12,12,6,-80
24.13,10,15,-84
24.14,14,21,-85
24.15,19,23,-88
24.16,16,26,-90
24.17,16,12,-84
24.18,12,-2,-83
24.19,7,5,-87
24.20,8,16,-91
24.21,18,19,-93
24.22,20,12,-79
24.23,13,10,-78
24.24,6,17,-93
24.25,0,13,-90
24.26,4,3,-79
24.27,15,10,-71
24.28,22,11,-74
24.29,13,3,-78
24.30,16,8,-80
24.31,21,20,-96
24.32,15,26,-103
24.33,6,19,-94
24.34,7,10,-84
24.35,12,13,-83
24.36,11,18,-77
24.37,11,13,-69
24.38,8,5,-73
24.39,7,6,-85
24.40,14,11,-77
24.41,19,15,-57
24.42,18,10,-60
24.43,15,7,-84
24.44,16,2,-96
24.45,12,6,-85
24.46,14,11,-82
24.47,17,8,-87
24.48,2,11,-83
24.49,1,25,-83
24.50,15,22,-81
24.51,16,5,-70
24.52,15,1,-71
24.53,14,16,-82
24.54,6,27,-84
24.55,9,24,-82
24.56,15,14,-77
24.57,5,6,-79
24.58,7,9,-77
24.59,20,15,-75
24.60,20,19,-87
24.61,14,21,-88
24.62,16,15,-82
24.63,17,12,-83
24.64,13,15,-84
24.65,13,16,-70
24.66,16,16,-69
24.67,14,14,-85
24.68,8,15,-92
24.69,11,19,-84
24.70,20,18,-67
24.71,15,12,-72
24.72,9,7,-94
24.73,12,7,-93
24.74,10,20,-74
24.75,12,22,-66
24.76,15,10,-76
24.77,10,14,-85
24.78,0,18,-89
24.79,-6,12,-89
24.80,2,10,-77
24.81,21,9,-70
24.82,28,9,-73
24.83,14,14,-76
24.84,6,10,-87
24.85,10,9,-90
24.86,21,17,-76
24.87,23,11,-70
24.88,16,8,-80
24.89,19,15,-74
24.90,20,18,-64
24.91,16,15,-72
24.92,16,16,-86
24.93,11,15,-74
24.94,7,6,-72
24.95,11,11,-97
24.96,11,19,-96
24.97,9,8,-82
24.98,14,2,-86
24.99,11,12,-91
25.00,10,20,-89
25.01,23,17,-82
25.02,25,12,-74
25.03,13,7,-78
25.04,12,8,-78
25.05,29,13,-62
25.06,33,12,-67
25.07,20,7,-78
25.08,12,10,-78
25.09,11,14,-87
25.10,10,11,-81
25.11,17,5,-73
25.12,18,0,-85
25.13,13,6,-86
25.14,8,17,-84
25.15,12,11,-90
25.16,16,-3,-89
25.17,13,2,-89
25.18,20,25,-83
25.19,18,26,-74
25.20,11,8,-73
25.21,10,4,-73
25.22,9,7,-76
25.23,15,19,-74
25.24,24,25,-71
25.25,22,19,-75
25.26,9,11,-72
