2011.02.24 17:03:26,,,
MIHARU,,,
T1,,,
,N102W,N12W,
10.69,-136,-99,-212
10.70,-143,-98,-210
10.71,-139,-94,-218
10.72,-136,-92,-228
10.73,-141,-98,-229
10.74,-148,-105,-226
10.75,-149,-92,-219
10.76,-143,-84,-212
10.77,-137,-90,-213
10.78,-141,-97,-213
10.79,-148,-99,-211
10.80,-144,-95,-216
10.81,-142,-87,-228
10.82,-147,-93,-234
10.83,-135,-103,-215
10.84,-133,-100,-209
10.85,-144,-103,-220
10.86,-141,-102,-230
10.87,-136,-95,-223
10.88,-141,-95,-223
10.89,-146,-94,-226
10.90,-142,-89,-221
10.91,-135,-89,-215
10.92,-136,-96,-225
10.93,-140,-95,-228
10.94,-146,-87,-221
10.95,-146,-90,-226
10.96,-140,-98,-230
10.97,-139,-93,-224
10.98,-141,-84,-219
10.99,-143,-90,-210
11.00,-149,-97,-209
11.01,-152,-93,-215
11.02,-145,-89,-211
11.03,-139,-92,-221
11.04,-139,-96,-233
11.05,-146,-89,-217
11.06,-145,-88,-213
11.07,-139,-95,-231
11.08,-144,-94,-237
11.09,-145,-88,-221
11.10,-137,-93,-223
11.11,-137,-95,-237
11.12,-141,-91,-225
11.13,-142,-98,-212
11.14,-140,-98,-220
11.15,-134,-89,-225
11.16,-135,-87,-220
11.17,-140,-92,-222
11.18,-138,-97,-227
11.19,-142,-97,-228
11.20,-153,-93,-229
11.21,-149,-88,-231
11.22,-138,-89,-228
11.23,-143,-95,-221
11.24,-147,-96,-215
11.25,-144,-92,-219
11.26,-146,-90,-228
11.27,-152,-95,-226
11.28,-142,-98,-217
11.29,-133,-97,-226
11.30,-136,-93,-234
11.31,-143,-91,-225
11.32,-144,-89,-211
11.33,-145,-89,-216
11.34,-146,-93,-222
11.35,-147,-93,-221
11.36,-150,-96,-224
11.37,-149,-106,-212
11.38,-142,-106,-210
11.39,-134,-96,-224
11.40,-138,-87,-236
11.41,-135,-91,-234
11.42,-134,-94,-219
11.43,-146,-91,-221
11.44,-155,-90,-226
11.45,-147,-95,-231
11.46,-136,-93,-236
11.47,-136,-86,-231
11.48,-139,-89,-208
11.49,-142,-97,-200
11.50,-144,-96,-215
11.51,-145,-87,-218
11.52,-135,-84,-216
11.53,-137,-92,-228
11.54,-148,-96,-226
11.55,-150,-91,-213
11.56,-147,-85,-217
11.57,-144,-82,-222
11.58,-142,-90,-219
11.59,-148,-100,-225
11.60,-143,-96,-223
11.61,-138,-90,-207
11.62,-140,-89,-216
11.63,-139,-88,-238
11.64,-142,-87,-241
11.65,-150,-90,-228
11.66,-153,-91,-221
11.67,-148,-83,-219
11.68,-141,-82,-207
11.69,-140,-95,-207
11.70,-141,-103,-215
11.71,-128,-99,-209
11.72,-130,-94,-208
11.73,-141,-89,-218
11.74,-143,-89,-220
11.75,-150,-95,-217
11.76,-152,-94,-213
11.77,-141,-88,-219
11.78,-140,-82,-227
11.79,-149,-89,-227
11.80,-147,-101,-223
11.81,-145,-102,-218
11.82,-145,-96,-220
11.83,-144,-84,-223
11.84,-139,-90,-214
11.85,-137,-94,-204
11.86,-132,-92,-217
11.87,-142,-95,-224
11.88,-150,-94,-220
11.89,-144,-96,-215
11.90,-147,-99,-212
11.91,-146,-100,-212
11.92,-144,-101,-217
11.93,-150,-97,-221
11.94,-138,-94,-216
11.95,-135,-97,-215
11.96,-146,-96,-223
11.97,-145,-83,-231
11.98,-129,-81,-226
11.99,-130,-99,-223
12.00,-137,-108,-220
12.01,-132,-93,-217
12.02,-137,-87,-218
12.03,-145,-97,-215
12.04,-141,-97,-223
12.05,-138,-83,-230
12.06,-132,-82,-219
12.07,-129,-90,-208
12.08,-139,-96,-214
12.09,-150,-93,-227
12.10,-143,-86,-222
12.11,-130,-80,-214
12.12,-134,-78,-214
12.13,-136,-84,-214
12.14,-138,-93,-217
12.15,-146,-99,-224
12.16,-143,-96,-219
12.17,-145,-88,-221
12.18,-143,-88,-226
12.19,-138,-93,-221
12.20,-138,-97,-222
12.21,-136,-96,-227
12.22,-132,-96,-226
12.23,-134,-91,-231
12.24,-141,-83,-225
12.25,-142,-86,-218
12.26,-140,-90,-226
12.27,-139,-85,-227
12.28,-136,-91,-212
12.29,-127,-97,-213
12.30,-129,-98,-228
12.31,-140,-95,-226
12.32,-139,-84,-216
12.33,-155,-87,-217
12.34,-158,-95,-235
12.35,-138,-92,-241
12.36,-128,-83,-226
12.37,-136,-81,-216
12.38,-142,-89,-226
12.39,-143,-93,-231
12.40,-145,-96,-220
12.41,-152,-95,-219
12.42,-149,-85,-232
12.43,-149,-87,-232
12.44,-146,-98,-228
12.45,-134,-100,-225
12.46,-135,-93,-211
12.47,-136,-83,-205
12.48,-131,-88,-224
12.49,-137,-96,-238
12.50,-147,-98,-224
12.51,-145,-99,-215
12.52,-148,-96,-221
12.53,-150,-88,-225
12.54,-138,-85,-227
12.55,-129,-88,-225
12.56,-128,-95,-224
12.57,-132,-98,-228
12.58,-136,-91,-216
12.59,-144,-87,-208
12.60,-146,-89,-220
12.61,-142,-91,-232
12.62,-143,-91,-222
12.63,-147,-91,-215
12.64,-143,-86,-214
12.65,-144,-81,-214
12.66,-144,-85,-211
12.67,-143,-91,-213
12.68,-144,-91,-229
12.69,-140,-83,-225
12.70,-142,-89,-209
12.71,-146,-95,-206
12.72,-145,-89,-210
12.73,-144,-86,-218
12.74,-145,-94,-225
12.75,-147,-96,-227
12.76,-153,-92,-223
12.77,-156,-91,-215
12.78,-152,-90,-217
12.79,-148,-85,-220
12.80,-148,-92,-212
12.81,-144,-100,-214
12.82,-146,-96,-220
12.83,-146,-94,-213
12.84,-137,-93,-213
12.85,-141,-92,-217
12.86,-152,-96,-212
12.87,-150,-95,-212
12.88,-141,-87,-234
12.89,-138,-88,-240
12.90,-147,-96,-223
12.91,-146,-98,-225
12.92,-143,-90,-229
12.93,-150,-93,-224
12.94,-144,-93,-222
12.95,-129,-82,-223
12.96,-134,-85,-221
12.97,-141,-85,-230
12.98,-135,-86,-236
12.99,-141,-89,-226
13.00,-149,-95,-213
13.01,-144,-100,-211
13.02,-145,-98,-222
13.03,-152,-92,-234
13.04,-146,-85,-230
13.05,-146,-85,-218
13.06,-146,-87,-215
13.07,-137,-91,-217
13.08,-140,-91,-227
13.09,-143,-88,-228
13.10,-139,-87,-211
13.11,-148,-87,-220
13.12,-150,-89,-232
13.13,-143,-89,-230
13.14,-146,-91,-224
13.15,-154,-93,-227
13.16,-150,-94,-235
13.17,-147,-91,-225
13.18,-135,-91,-226
13.19,-129,-89,-225
13.20,-132,-87,-217
13.21,-137,-90,-219
13.22,-138,-96,-218
13.23,-140,-96,-208
13.24,-138,-92,-216
13.25,-143,-81,-230
13.26,-152,-84,-221
13.27,-152,-95,-205
13.28,-147,-92,-214
13.29,-145,-88,-224
13.30,-136,-98,-219
13.31,-135,-102,-224
13.32,-137,-96,-230
13.33,-134,-89,-204
13.34,-136,-84,-197
13.35,-144,-92,-219
13.36,-144,-103,-232
13.37,-143,-96,-234
13.38,-138,-84,-229
13.39,-137,-91,-228
13.40,-141,-95,-229
13.41,-140,-92,-226
13.42,-131,-92,-222
13.43,-130,-91,-213
13.44,-143,-89,-213
13.45,-152,-93,-225
13.46,-143,-89,-224
13.47,-145,-92,-225
13.48,-151,-104,-232
13.49,-150,-95,-222
13.50,-152,-88,-217
13.51,-143,-88,-218
13.52,-135,-87,-222
13.53,-144,-86,-222
13.54,-142,-83,-224
13.55,-131,-86,-225
13.56,-134,-91,-230
13.57,-139,-89,-229
13.58,-137,-90,-210
13.59,-147,-92,-207
13.60,-154,-89,-225
13.61,-148,-88,-225
13.62,-148,-89,-217
13.63,-149,-93,-220
13.64,-145,-96,-212
13.65,-143,-94,-212
13.66,-142,-93,-232
13.67,-147,-95,-228
13.68,-141,-95,-213
13.69,-139,-96,-223
13.70,-143,-98,-225
13.71,-136,-94,-214
13.72,-133,-93,-228
13.73,-147,-92,-231
13.74,-153,-87,-221
13.75,-144,-89,-227
13.76,-135,-91,-224
13.77,-140,-89,-220
13.78,-144,-85,-220
13.79,-137,-88,-206
13.80,-136,-93,-211
13.81,-131,-89,-217
13.82,-135,-92,-214
13.83,-153,-89,-215
13.84,-156,-88,-209
13.85,-145,-92,-208
13.86,-141,-93,-226
13.87,-135,-95,-225
13.88,-141,-99,-206
13.89,-154,-97,-218
13.90,-156,-93,-239
13.91,-148,-91,-235
13.92,-141,-92,-224
13.93,-135,-92,-212
13.94,-138,-87,-208
13.95,-143,-90,-225
13.96,-141,-95,-239
13.97,-134,-90,-221
13.98,-129,-93,-212
13.99,-145,-100,-227
14.00,-157,-95,-219
14.01,-144,-87,-211
14.02,-134,-88,-228
14.03,-141,-90,-229
14.04,-136,-85,-215
14.05,-133,-81,-211
14.06,-144,-88,-214
14.07,-147,-98,-226
14.08,-141,-93,-231
14.09,-143,-90,-228
14.10,-148,-96,-226
14.11,-133,-93,-216
14.12,-122,-87,-215
14.13,-131,-89,-233
14.14,-134,-95,-228
14.15,-130,-98,-209
14.16,-138,-97,-220
14.17,-150,-94,-227
14.18,-144,-92,-219
14.19,-141,-88,-223
14.20,-147,-88,-222
14.21,-151,-96,-216
14.22,-139,-100,-218
14.23,-134,-100,-214
14.24,-145,-101,-212
14.25,-149,-98,-221
14.26,-142,-93,-216
14.27,-142,-94,-202
14.28,-141,-90,-200
14.29,-145,-86,-208
14.30,-146,-88,-225
14.31,-132,-93,-239
14.32,-128,-87,-234
14.33,-139,-82,-224
14.34,-147,-88,-227
14.35,-149,-96,-214
14.36,-144,-100,-214
14.37,-142,-99,-230
14.38,-150,-84,-224
14.39,-148,-74,-209
14.40,-138,-84,-209
14.41,-131,-93,-217
14.42,-137,-89,-218
14.43,-146,-91,-221
14.44,-145,-89,-225
14.45,-151,-84,-233
14.46,-148,-86,-227
14.47,-141,-92,-220
14.48,-140,-94,-222
14.49,-149,-95,-229
14.50,-154,-95,-226
14.51,-142,-95,-215
14.52,-136,-90,-224
14.53,-133,-80,-224
14.54,-131,-83,-209
14.55,-130,-89,-204
14.56,-132,-94,-213
14.57,-144,-95,-219
14.58,-159,-88,-213
14.59,-161,-88,-221
14.60,-151,-90,-229
14.61,-140,-94,-224
14.62,-135,-96,-231
14.63,-130,-85,-222
14.64,-141,-81,-200
14.65,-153,-97,-208
14.66,-147,-99,-232
14.67,-141,-90,-233
14.68,-136,-93,-216
14.69,-131,-94,-210
14.70,-134,-86,-212
14.71,-142,-81,-219
14.72,-141,-89,-225
14.73,-140,-92,-218
14.74,-135,-92,-213
14.75,-132,-92,-219
14.76,-141,-96,-211
14.77,-143,-98,-202
14.78,-143,-93,-214
14.79,-145,-89,-221
14.80,-140,-87,-222
14.81,-138,-89,-223
14.82,-145,-89,-219
14.83,-142,-89,-220
14.84,-130,-90,-222
14.85,-134,-88,-217
14.86,-141,-88,-217
14.87,-139,-92,-219
14.88,-142,-93,-220
14.89,-153,-92,-223
14.90,-161,-95,-228
14.91,-148,-95,-224
14.92,-138,-87,-218
14.93,-140,-85,-217
14.94,-140,-94,-222
14.95,-148,-94,-225
14.96,-158,-91,-225
14.97,-154,-94,-222
14.98,-144,-94,-218
14.99,-136,-85,-221
15.00,-132,-89,-228
15.01,-140,-96,-222
15.02,-144,-89,-206
15.03,-136,-86,-204
15.04,-141,-91,-215
15.05,-137,-96,-228
15.06,-135,-96,-228
15.07,-139,-99,-214
15.08,-143,-96,-216
15.09,-149,-89,-235
15.10,-145,-87,-240
15.11,-138,-91,-215
15.12,-138,-95,-209
15.13,-151,-92,-224
15.14,-155,-89,-224
15.15,-142,-87,-230
15.16,-134,-90,-234
15.17,-139,-96,-214
15.18,-143,-103,-211
15.19,-140,-102,-228
15.20,-144,-94,-224
15.21,-152,-90,-212
15.22,-152,-87,-213
15.23,-150,-82,-225
15.24,-138,-90,-217
15.25,-136,-100,-206
15.26,-143,-98,-214
15.27,-138,-89,-235
15.28,-133,-86,-239
15.29,-142,-90,-228
15.30,-154,-92,-224
15.31,-149,-84,-220
15.32,-136,-88,-217
15.33,-129,-93,-218
15.34,-137,-92,-224
15.35,-146,-86,-227
15.36,-137,-81,-231
15.37,-123,-82,-218
15.38,-127,-91,-216
15.39,-140,-93,-231
15.40,-140,-92,-229
15.41,-137,-97,-225
15.42,-141,-94,-222
15.43,-140,-84,-215
15.44,-135,-88,-219
15.45,-136,-102,-225
15.46,-150,-101,-220
15.47,-155,-88,-217
15.48,-143,-85,-222
15.49,-144,-90,-234
15.50,-148,-92,-230
15.51,-147,-94,-208
15.52,-143,-93,-209
15.53,-147,-99,-224
15.54,-147,-91,-219
15.55,-143,-84,-221
15.56,-152,-88,-233
15.57,-156,-85,-235
15.58,-145,-89,-225
15.59,-134,-100,-222
15.60,-137,-98,-224
15.61,-146,-84,-229
15.62,-149,-80,-223
15.63,-147,-90,-222
15.64,-138,-95,-234
15.65,-132,-91,-228
15.66,-146,-85,-207
15.67,-154,-89,-203
15.68,-151,-103,-208
15.69,-148,-100,-214
15.70,-151,-92,-222
15.71,-156,-91,-219
15.72,-147,-94,-213
15.73,-143,-97,-214
15.74,-141,-92,-215
15.75,-134,-86,-216
15.76,-133,-92,-202
15.77,-134,-101,-192
15.78,-137,-98,-208
15.79,-137,-86,-228
15.80,-141,-89,-231
15.81,-149,-91,-222
15.82,-148,-80,-213
15.83,-150,-85,-217
15.84,-146,-99,-225
15.85,-141,-95,-225
15.86,-142,-88,-214
15.87,-140,-95,-203
15.88,-142,-96,-210
15.89,-143,-85,-218
15.90,-140,-80,-225
15.91,-149,-81,-231
15.92,-154,-91,-230
15.93,-144,-95,-232
15.94,-141,-83,-234
15.95,-147,-83,-220
15.96,-143,-91,-199
15.97,-140,-89,-209
15.98,-139,-88,-233
15.99,-142,-93,-227
16.00,-145,-92,-217
16.01,-139,-86,-224
16.02,-135,-84,-233
16.03,-138,-93,-236
16.04,-143,-101,-232
16.05,-137,-99,-220
16.06,-130,-89,-209
16.07,-134,-86,-214
16.08,-139,-94,-218
16.09,-137,-102,-212
16.10,-137,-99,-208
16.11,-142,-91,-203
16.12,-144,-91,-210
16.13,-150,-92,-220
16.14,-153,-91,-223
16.15,-134,-85,-219
16.16,-130,-83,-207
16.17,-148,-85,-202
16.18,-149,-91,-216
16.19,-137,-99,-223
16.20,-136,-90,-220
16.21,-148,-88,-224
16.22,-150,-96,-229
16.23,-149,-99,-220
16.24,-154,-103,-209
16.25,-152,-96,-209
16.26,-144,-86,-213
16.27,-146,-89,-215
16.28,-156,-99,-220
16.29,-150,-91,-225
16.30,-137,-89,-223
16.31,-137,-99,-211
16.32,-145,-94,-208
16.33,-154,-84,-216
16.34,-158,-83,-222
16.35,-147,-86,-217
16.36,-138,-89,-217
16.37,-142,-88,-223
16.38,-144,-90,-221
16.39,-143,-93,-224
16.40,-144,-90,-224
16.41,-141,-86,-217
16.42,-143,-88,-210
16.43,-142,-94,-208
16.44,-144,-91,-207
16.45,-146,-81,-200
16.46,-141,-83,-198
16.47,-145,-94,-205
16.48,-157,-96,-212
16.49,-151,-91,-209
16.50,-137,-93,-208
16.51,-132,-91,-217
16.52,-136,-89,-223
16.53,-139,-96,-222
16.54,-140,-100,-226
16.55,-139,-95,-226
16.56,-141,-89,-213
16.57,-140,-87,-202
16.58,-134,-87,-205
16.59,-131,-92,-213
16.60,-137,-97,-217
16.61,-150,-97,-219
16.62,-148,-89,-220
16.63,-140,-87,-220
16.64,-136,-93,-209
16.65,-137,-94,-217
16.66,-138,-91,-231
16.67,-139,-87,-223
16.68,-142,-82,-211
16.69,-140,-90,-216
16.70,-139,-104,-223
16.71,-144,-105,-213
16.72,-145,-103,-209
16.73,-143,-103,-228
16.74,-138,-94,-236
16.75,-133,-89,-218
16.76,-136,-90,-218
16.77,-136,-88,-229
16.78,-135,-84,-219
16.79,-141,-87,-213
16.80,-141,-92,-216
16.81,-128,-90,-207
16.82,-127,-84,-205
16.83,-144,-86,-219
16.84,-147,-96,-217
16.85,-133,-93,-218
16.86,-130,-90,-223
16.87,-139,-96,-218
16.88,-145,-99,-216
16.89,-146,-100,-211
16.90,-140,-91,-211
16.91,-133,-86,-215
16.92,-140,-90,-219
16.93,-140,-91,-222
16.94,-139,-85,-221
16.95,-155,-87,-218
16.96,-163,-93,-211
16.97,-155,-96,-208
16.98,-144,-93,-211
16.99,-142,-95,-219
17.00,-140,-98,-226
17.01,-127,-92,-224
17.02,-126,-83,-218
17.03,-134,-87,-220
17.04,-139,-95,-227
17.05,-144,-97,-233
17.06,-141,-89,-229
17.07,-147,-90,-219
17.08,-162,-96,-215
17.09,-153,-88,-214
17.10,-136,-84,-222
17.11,-146,-93,-219
17.12,-155,-95,-206
17.13,-144,-93,-210
17.14,-134,-92,-219
17.15,-144,-86,-221
17.16,-150,-79,-223
17.17,-140,-82,-230
17.18,-132,-97,-228
17.19,-140,-106,-221
17.20,-148,-103,-216
17.21,-145,-94,-213
17.22,-145,-88,-217
17.23,-141,-88,-206
17.24,-131,-90,-197
17.25,-130,-87,-219
17.26,-135,-84,-233
17.27,-135,-83,-223
17.28,-133,-82,-215
17.29,-131,-92,-224
17.30,-138,-103,-222
17.31,-147,-102,-206
17.32,-139,-89,-203
17.33,-139,-79,-224
17.34,-151,-80,-242
17.35,-144,-87,-238
17.36,-141,-84,-219
17.37,-147,-84,-208
17.38,-142,-98,-205
17.39,-137,-103,-214
17.40,-137,-93,-228
17.41,-133,-89,-220
17.42,-138,-91,-210
17.43,-148,-93,-218
17.44,-145,-89,-223
17.45,-138,-89,-212
17.46,-142,-92,-216
17.47,-145,-98,-230
17.48,-145,-99,-227
17.49,-143,-94,-220
17.50,-139,-91,-223
17.51,-141,-87,-228
17.52,-147,-90,-219
17.53,-142,-96,-204
17.54,-139,-93,-210
17.55,-145,-90,-222
17.56,-148,-99,-221
17.57,-136,-102,-212
17.58,-127,-92,-221
17.59,-137,-93,-227
17.60,-151,-96,-216
17.61,-149,-94,-207
17.62,-143,-95,-210
17.63,-136,-91,-221
17.64,-131,-95,-225
17.65,-138,-105,-217
17.66,-143,-106,-207
17.67,-142,-95,-226
17.68,-139,-93,-249
17.69,-130,-96,-233
17.70,-125,-95,-218
17.71,-136,-95,-230
17.72,-142,-99,-230
17.73,-143,-102,-219
17.74,-153,-98,-221
17.75,-148,-90,-221
17.76,-132,-88,-212
17.77,-137,-83,-209
17.78,-145,-84,-216
17.79,-143,-99,-226
17.80,-148,-98,-235
17.81,-154,-83,-230
17.82,-151,-89,-214
17.83,-144,-99,-212
17.84,-137,-93,-225
17.85,-138,-92,-221
17.86,-153,-94,-211
17.87,-152,-88,-235
17.88,-139,-87,-247
17.89,-141,-90,-227
17.90,-150,-93,-225
17.91,-150,-103,-227
17.92,-140,-103,-218
17.93,-136,-87,-216
17.94,-144,-84,-220
17.95,-150,-90,-219
17.96,-147,-91,-218
17.97,-139,-95,-226
17.98,-138,-99,-223
17.99,-138,-94,-221
18.00,-134,-87,-227
18.01,-126,-84,-222
18.02,-130,-83,-221
18.03,-144,-88,-227
18.04,-146,-89,-223
18.05,-137,-85,-215
18.06,-136,-92,-226
18.07,-143,-99,-238
18.08,-151,-99,-227
18.09,-146,-92,-227
18.10,-144,-87,-222
18.11,-144,-84,-213
18.12,-145,-89,-216
18.13,-146,-97,-211
18.14,-144,-96,-203
18.15,-150,-91,-207
18.16,-155,-94,-209
18.17,-149,-98,-204
18.18,-141,-87,-214
18.19,-133,-78,-218
18.20,-134,-90,-217
18.21,-142,-97,-228
18.22,-149,-88,-232
18.23,-151,-92,-211
18.24,-143,-99,-200
18.25,-144,-91,-211
18.26,-142,-91,-221
18.27,-132,-95,-221
18.28,-132,-91,-209
18.29,-137,-91,-206
18.30,-138,-94,-215
18.31,-140,-91,-219
18.32,-142,-91,-217
18.33,-138,-99,-219
18.34,-144,-100,-221
18.35,-149,-90,-220
18.36,-151,-82,-218
18.37,-147,-87,-214
18.38,-133,-95,-213
18.39,-139,-92,-214
18.40,-149,-89,-213
18.41,-144,-92,-220
18.42,-136,-92,-226
18.43,-143,-90,-218
18.44,-154,-91,-212
18.45,-152,-90,-212
18.46,-141,-85,-213
18.47,-137,-82,-215
18.48,-143,-87,-218
18.49,-152,-87,-224
18.50,-149,-86,-223
18.51,-140,-97,-224
18.52,-141,-100,-214
18.53,-144,-95,-210
18.54,-140,-102,-212
18.55,-134,-98,-212
18.56,-134,-86,-218
18.57,-141,-90,-225
18.58,-146,-96,-228
18.59,-143,-95,-210
18.60,-139,-93,-203
18.61,-141,-97,-223
18.62,-151,-102,-226
18.63,-156,-99,-212
18.64,-147,-97,-202
18.65,-139,-92,-214
18.66,-146,-88,-230
18.67,-140,-93,-224
18.68,-132,-93,-214
18.69,-139,-90,-208
18.70,-139,-95,-207
18.71,-141,-93,-211
18.72,-149,-86,-219
18.73,-154,-79,-229
18.74,-153,-81,-224
18.75,-157,-93,-216
18.76,-153,-96,-228
18.77,-136,-93,-233
18.78,-131,-90,-227
18.79,-137,-82,-232
18.80,-144,-80,-230
18.81,-141,-85,-228
18.82,-136,-91,-231
18.83,-144,-94,-231
18.84,-150,-93,-234
18.85,-151,-87,-226
18.86,-156,-94,-211
18.87,-150,-106,-218
18.88,-142,-98,-233
18.89,-156,-92,-226
18.90,-160,-95,-215
18.91,-140,-95,-219
18.92,-135,-85,-234
18.93,-139,-87,-240
18.94,-139,-92,-228
18.95,-141,-94,-215
18.96,-148,-100,-226
18.97,-142,-91,-235
18.98,-139,-83,-226
18.99,-143,-87,-218
19.00,-148,-91,-207
19.01,-145,-94,-207
19.02,-131,-89,-223
19.03,-136,-77,-226
19.04,-150,-76,-217
19.05,-142,-86,-211
19.06,-136,-90,-211
19.07,-140,-102,-212
19.08,-140,-110,-218
19.09,-137,-93,-227
19.10,-147,-88,-226
19.11,-148,-102,-218
19.12,-138,-96,-226
19.13,-136,-88,-228
19.14,-150,-91,-215
19.15,-151,-92,-215
19.16,-144,-88,-227
19.17,-150,-95,-227
19.18,-148,-99,-220
19.19,-138,-91,-219
19.20,-139,-86,-222
19.21,-142,-97,-225
19.22,-146,-96,-223
19.23,-146,-91,-217
19.24,-148,-91,-216
19.25,-152,-87,-223
19.26,-141,-87,-219
19.27,-131,-93,-219
19.28,-136,-92,-225
19.29,-141,-86,-221
19.30,-136,-88,-210
19.31,-133,-93,-210
19.32,-139,-91,-222
19.33,-138,-86,-233
19.34,-137,-89,-232
19.35,-142,-94,-228
19.36,-149,-91,-222
19.37,-144,-87,-215
19.38,-140,-87,-224
19.39,-147,-87,-231
19.40,-153,-90,-224
19.41,-147,-95,-219
19.42,-136,-105,-218
19.43,-143,-100,-219
19.44,-143,-88,-216
19.45,-137,-91,-213
19.46,-141,-100,-215
19.47,-145,-99,-214
19.48,-144,-91,-219
19.49,-142,-90,-233
19.50,-142,-95,-229
19.51,-138,-101,-214
19.52,-142,-98,-226
19.53,-147,-86,-242
19.54,-137,-86,-226
19.55,-144,-91,-200
19.56,-156,-89,-207
19.57,-146,-86,-228
19.58,-142,-86,-229
19.59,-148,-89,-216
19.60,-148,-91,-212
19.61,-149,-93,-223
19.62,-147,-87,-225
19.63,-137,-88,-225
19.64,-138,-94,-225
19.65,-153,-99,-213
19.66,-146,-92,-211
19.67,-127,-85,-226
19.68,-129,-92,-239
19.69,-144,-101,-223
19.70,-153,-98,-224
19.71,-149,-91,-236
19.72,-146,-93,-219
19.73,-144,-91,-216
19.74,-143,-88,-234
19.75,-142,-89,-228
19.76,-140,-88,-210
19.77,-141,-89,-213
19.78,-145,-89,-221
19.79,-139,-91,-220
19.80,-129,-90,-217
19.81,-136,-92,-215
19.82,-141,-95,-216
19.83,-137,-98,-217
19.84,-138,-93,-222
19.85,-147,-92,-225
19.86,-151,-99,-223
19.87,-145,-92,-212
19.88,-144,-83,-215
19.89,-146,-85,-223
19.90,-145,-89,-215
19.91,-140,-96,-209
19.92,-142,-96,-221
19.93,-148,-93,-225
19.94,-144,-94,-223
19.95,-136,-93,-215
19.96,-136,-97,-196
19.97,-140,-97,-205
19.98,-142,-93,-229
19.99,-138,-92,-230
20.00,-128,-88,-219
20.01,-138,-88,-212
20.02,-152,-89,-218
20.03,-143,-90,-221
20.04,-136,-95,-226
20.05,-147,-90,-225
20.06,-149,-89,-223
20.07,-152,-93,-237
20.08,-154,-95,-237
20.09,-144,-95,-223
20.10,-136,-98,-230
20.11,-133,-104,-243
20.12,-135,-102,-232
20.13,-135,-88,-217
20.14,-141,-80,-218
20.15,-143,-86,-233
20.16,-127,-92,-228
20.17,-138,-94,-209
20.18,-155,-95,-224
20.19,-148,-91,-241
20.20,-137,-89,-221
20.21,-131,-87,-206
20.22,-127,-88,-226
20.23,-136,-92,-233
20.24,-141,-93,-219
20.25,-141,-88,-215
20.26,-146,-86,-222
20.27,-149,-93,-218
20.28,-144,-95,-217
20.29,-133,-91,-227
20.30,-135,-95,-222
20.31,-144,-99,-216
20.32,-146,-92,-229
20.33,-140,-78,-233
20.34,-144,-78,-217
20.35,-149,-94,-208
20.36,-145,-97,-211
20.37,-139,-92,-220
20.38,-135,-90,-233
20.39,-136,-85,-225
20.40,-139,-77,-216
20.41,-144,-81,-217
20.42,-143,-88,-225
20.43,-140,-94,-235
20.44,-141,-95,-227
20.45,-144,-92,-222
20.46,-136,-88,-226
20.47,-126,-84,-222
20.48,-139,-91,-215
20.49,-157,-93,-220
20.50,-148,-93,-234
20.51,-140,-94,-234
20.52,-141,-88,-223
20.53,-140,-85,-207
20.54,-140,-83,-209
20.55,-138,-88,-229
20.56,-146,-95,-231
20.57,-142,-93,-221
20.58,-126,-87,-221
20.59,-123,-88,-220
20.60,-135,-92,-215
20.61,-143,-93,-214
20.62,-148,-89,-206
20.63,-146,-94,-205
20.64,-141,-98,-213
20.65,-141,-91,-218
20.66,-143,-91,-221
20.67,-142,-96,-213
20.68,-142,-96,-215
20.69,-138,-95,-231
20.70,-134,-96,-242
20.71,-137,-89,-237
20.72,-142,-88,-219
20.73,-143,-101,-208
20.74,-141,-94,-230
20.75,-138,-88,-240
20.76,-136,-98,-221
20.77,-135,-94,-213
20.78,-141,-90,-222
20.79,-148,-95,-228
20.80,-148,-99,-227
20.81,-142,-97,-224
20.82,-136,-93,-231
20.83,-136,-90,-227
20.84,-140,-94,-219
20.85,-138,-97,-217
20.86,-143,-94,-218
20.87,-137,-96,-211
20.88,-124,-95,-214
20.89,-131,-92,-221
20.90,-143,-89,-213
20.91,-142,-88,-213
20.92,-144,-90,-225
20.93,-138,-96,-221
20.94,-130,-93,-205
20.95,-134,-92,-209
20.96,-142,-100,-216
20.97,-150,-101,-217
20.98,-150,-87,-216
20.99,-140,-82,-216
21.00,-133,-83,-224
21.01,-139,-88,-234
21.02,-147,-88,-228
21.03,-139,-90,-221
21.04,-132,-93,-213
21.05,-145,-93,-224
21.06,-153,-90,-238
21.07,-134,-87,-230
21.08,-130,-87,-224
21.09,-144,-88,-230
21.10,-141,-91,-235
21.11,-133,-91,-229
21.12,-139,-90,-218
21.13,-145,-86,-211
21.14,-140,-80,-217
21.15,-141,-87,-227
21.16,-145,-93,-220
21.17,-146,-95,-209
21.18,-140,-95,-212
21.19,-135,-96,-218
21.20,-136,-93,-218
21.21,-142,-92,-223
21.22,-150,-91,-230
21.23,-149,-83,-231
21.24,-136,-85,-223
21.25,-131,-94,-217
21.26,-141,-95,-216
21.27,-153,-88,-221
21.28,-147,-91,-216
21.29,-140,-91,-210
21.30,-144,-81,-225
21.31,-135,-85,-234
21.32,-132,-93,-217
21.33,-145,-87,-204
21.34,-148,-84,-215
21.35,-136,-92,-219
21.36,-138,-95,-208
21.37,-141,-90,-218
21.38,-137,-85,-222
21.39,-139,-90,-213
21.40,-150,-96,-215
21.41,-151,-92,-222
