2011.02.07 16:47:38,,,
MIHARU,,,
T1,,,
,N102W,N12W,
12.45,133,6,-33
12.46,129,23,-44
12.47,126,35,-48
12.48,125,24,-51
12.49,128,9,-41
12.50,140,7,-41
12.51,137,2,-34
12.52,124,-4,-27
12.53,123,10,-39
12.54,124,22,-49
12.55,133,17,-39
12.56,148,19,-23
12.57,149,24,-38
12.58,125,9,-54
12.59,97,5,-47
12.60,98,28,-42
12.61,128,12,-35
12.62,156,-16,-32
12.63,154,-3,-37
12.64,127,16,-36
12.65,113,42,-44
12.66,120,51,-38
12.67,134,12,-34
12.68,152,-26,-34
12.69,147,-24,-36
12.70,117,17,-53
12.71,102,53,-53
12.72,109,34,-42
12.73,126,-5,-40
12.74,127,1,-35
12.75,123,26,-39
12.76,129,20,-43
12.77,139,7,-44
12.78,149,18,-41
12.79,137,15,-37
12.80,118,7,-45
12.81,124,24,-43
12.82,133,36,-45
12.83,142,8,-50
12.84,134,-14,-50
12.85,102,15,-62
12.86,88,30,-46
12.87,99,12,-29
12.88,129,-5,-37
12.89,156,-6,-38
12.90,152,9,-37
12.91,188,25,-41
12.92,222,26,-33
12.93,138,9,-32
12.94,28,4,-35
12.95,-1,15,-47
12.96,26,33,-63
12.97,85,43,-60
12.98,185,31,-44
12.99,230,-4,-35
13.00,172,-16,-40
13.01,143,1,-32
13.02,150,28,-46
13.03,169,28,-45
13.04,172,7,-33
13.05,182,19,-51
13.06,200,26,-37
13.07,160,13,-23
13.08,67,-3,-26
13.09,-36,7,-49
13.10,-59,21,-84
13.11,22,24,-80
13.12,143,23,-46
13.13,189,18,-30
13.14,194,19,-17
13.15,206,14,-16
13.16,229,22,-39
13.17,242,9,-33
13.18,198,-5,-35
13.19,101,0,-43
13.20,11,14,-56
13.21,17,34,-58
13.22,96,30,-35
13.23,161,5,-37
13.24,181,-7,-29
13.25,146,7,-39
13.26,105,16,-48
13.27,81,14,-41
13.28,93,27,-55
13.29,148,31,-46
13.30,201,38,-37
13.31,240,28,-32
13.32,225,-9,-23
13.33,137,-13,-42
13.34,20,4,-51
13.35,-28,18,-59
13.36,46,38,-60
13.37,134,39,-39
13.38,181,19,-21
13.39,190,6,-28
13.40,175,10,-34
13.41,169,14,-29
13.42,161,14,-46
13.43,136,19,-39
13.44,95,15,-26
13.45,63,19,-42
13.46,83,36,-52
13.47,137,41,-54
13.48,187,8,-44
13.49,169,-21,-42
13.50,112,-11,-48
13.51,77,15,-40
13.52,83,45,-48
13.53,130,52,-49
13.54,167,25,-32
13.55,161,-2,-30
13.56,155,2,-39
13.57,174,7,-32
13.58,161,8,-32
13.59,88,25,-40
13.60,18,26,-33
13.61,29,13,-40
13.62,109,7,-50
13.63,185,15,-49
13.64,214,19,-32
13.65,185,22,-25
13.66,141,29,-40
13.67,109,20,-48
13.68,98,0,-50
13.69,110,3,-37
13.70,109,27,-35
13.71,112,27,-37
13.72,139,4,-31
13.73,164,14,-41
13.74,154,30,-33
13.75,106,18,-29
13.76,80,-1,-47
13.77,95,0,-46
13.78,135,7,-44
13.79,179,23,-37
13.80,198,39,-37
13.81,191,23,-21
13.82,147,2,-30
13.83,99,-4,-55
13.84,72,-10,-56
13.85,77,19,-58
13.86,113,52,-52
13.87,135,36,-46
13.88,147,1,-34
13.89,157,3,-24
13.90,166,23,-35
13.91,165,21,-42
13.92,146,7,-47
13.93,123,5,-49
13.94,97,2,-47
13.95,90,8,-54
13.96,122,29,-60
13.97,163,43,-49
13.98,155,16,-41
13.99,105,-23,-39
14.00,74,-10,-36
14.01,96,36,-48
14.02,149,44,-58
14.03,187,20,-47
14.04,194,13,-25
14.05,183,16,-19
14.06,144,22,-36
14.07,105,35,-51
14.08,98,29,-60
14.09,91,-2,-49
14.10,75,-9,-41
14.11,82,19,-55
14.12,122,44,-49
14.13,170,40,-47
14.14,201,15,-39
14.15,167,-13,-43
14.16,121,-24,-46
14.17,120,3,-49
14.18,127,42,-52
14.19,130,49,-45
14.20,129,31,-38
14.21,126,15,-39
14.22,123,11,-45
14.23,130,13,-52
14.24,147,6,-34
14.25,132,6,-32
14.26,106,10,-48
14.27,96,16,-40
14.28,131,36,-29
14.29,186,48,-27
14.30,198,27,-34
14.31,163,-11,-42
14.32,110,-15,-43
14.33,82,12,-36
14.34,97,37,-33
14.35,121,40,-37
14.36,135,28,-43
14.37,127,20,-36
14.38,130,16,-32
14.39,141,17,-35
14.40,145,16,-43
14.41,130,2,-45
14.42,107,-6,-33
14.43,116,8,-43
14.44,142,37,-51
14.45,164,53,-36
14.46,168,26,-48
14.47,153,-11,-57
14.48,125,1,-43
14.49,99,20,-35
14.50,97,19,-39
14.51,121,22,-51
14.52,150,11,-45
14.53,154,-9,-26
14.54,136,7,-34
14.55,134,43,-51
14.56,135,45,-46
14.57,140,15,-31
14.58,134,1,-43
14.59,103,7,-57
14.60,88,11,-58
14.61,115,22,-46
14.62,147,32,-30
14.63,152,17,-32
14.64,145,-2,-30
14.65,115,5,-23
14.66,105,34,-43
14.67,139,30,-53
14.68,165,3,-45
14.69,161,7,-39
14.70,127,24,-40
14.71,103,21,-41
14.72,120,20,-34
14.73,142,21,-32
14.74,142,15,-34
14.75,105,7,-33
14.76,78,12,-35
14.77,103,23,-36
14.78,169,10,-40
14.79,206,3,-40
14.80,164,21,-34
14.81,96,20,-48
14.82,78,5,-46
14.83,111,10,-42
14.84,164,18,-37
14.85,162,23,-37
14.86,124,35,-57
14.87,113,29,-55
14.88,136,-2,-45
14.89,164,-5,-40
14.90,162,21,-33
14.91,116,26,-37
14.92,80,18,-42
14.93,101,17,-50
14.94,155,16,-57
14.95,171,24,-43
14.96,140,30,-34
14.97,103,4,-24
14.98,100,-12,-33
14.99,133,5,-43
15.00,161,29,-31
15.01,150,35,-38
15.02,115,13,-45
15.03,104,0,-45
15.04,139,-7,-40
15.05,165,5,-41
15.06,149,34,-50
15.07,100,29,-47
15.08,71,11,-43
15.09,108,9,-41
15.10,154,16,-37
15.11,167,25,-33
15.12,160,11,-27
15.13,132,-8,-33
15.14,106,4,-48
15.15,107,37,-52
15.16,133,51,-50
15.17,148,23,-33
15.18,143,-14,-22
15.19,132,-10,-39
15.20,120,16,-52
15.21,128,33,-46
15.22,140,34,-40
15.23,135,15,-44
15.24,121,2,-50
15.25,126,24,-41
15.26,147,40,-40
15.27,142,18,-48
15.28,129,-7,-48
15.29,133,-6,-39
15.30,137,25,-38
15.31,140,41,-46
15.32,134,27,-44
15.33,117,12,-37
15.34,109,2,-39
15.35,124,1,-45
15.36,135,17,-43
15.37,126,31,-33
15.38,122,21,-37
15.39,120,17,-50
15.40,122,28,-55
15.41,124,26,-55
15.42,151,11,-47
15.43,172,-3,-45
15.44,175,5,-37
15.45,146,25,-34
15.46,100,26,-59
15.47,91,15,-56
15.48,108,6,-43
15.49,128,7,-45
15.50,136,18,-31
15.51,139,31,-45
15.52,131,25,-45
15.53,130,8,-28
15.54,162,7,-38
15.55,161,23,-49
15.56,130,30,-49
15.57,119,17,-43
15.58,115,6,-50
15.59,122,6,-72
15.60,124,7,-58
15.61,112,19,-40
15.62,121,31,-50
15.63,139,21,-48
15.64,151,3,-41
15.65,143,6,-41
15.66,122,24,-45
15.67,130,35,-47
15.68,158,27,-45
15.69,161,7,-26
15.70,128,0,-28
15.71,93,16,-55
15.72,110,25,-47
15.73,148,16,-31
15.74,158,3,-43
15.75,145,7,-53
15.76,131,11,-62
15.77,114,16,-47
15.78,113,20,-23
15.79,139,23,-36
15.80,145,20,-44
15.81,122,6,-42
15.82,109,8,-41
15.83,115,19,-44
15.84,145,22,-50
15.85,151,17,-38
15.86,135,28,-41
15.87,143,26,-40
15.88,138,-7,-38
15.89,114,-17,-45
15.90,116,13,-42
15.91,132,33,-51
15.92,133,26,-37
15.93,131,13,-32
15.94,133,9,-57
15.95,127,27,-60
15.96,115,28,-46
15.97,124,9,-28
15.98,156,10,-33
15.99,175,16,-57
16.00,155,6,-38
16.01,100,10,-27
16.02,78,35,-41
16.03,103,38,-50
16.04,142,7,-45
16.05,149,1,-39
16.06,140,23,-54
16.07,129,9,-49
16.08,126,0,-35
16.09,136,24,-31
16.10,154,35,-31
16.11,154,24,-43
16.12,126,-6,-40
16.13,96,-19,-32
16.14,98,9,-43
16.15,125,38,-56
16.16,141,32,-42
16.17,151,16,-30
16.18,147,11,-38
16.19,132,5,-49
16.20,115,11,-46
16.21,111,29,-55
16.22,130,26,-52
16.23,139,0,-38
16.24,131,-13,-41
16.25,113,8,-40
16.26,105,46,-42
16.27,123,47,-50
16.28,142,0,-45
16.29,143,-22,-48
16.30,150,13,-51
16.31,146,37,-45
16.32,132,29,-43
16.33,121,15,-39
16.34,108,-3,-40
16.35,98,1,-40
16.36,100,24,-41
16.37,120,29,-42
16.38,141,1,-37
16.39,151,-12,-35
16.40,143,13,-33
16.41,135,49,-41
16.42,150,49,-46
16.43,167,6,-31
16.44,163,-26,-34
16.45,128,-7,-45
16.46,81,40,-53
16.47,73,60,-50
16.48,106,25,-46
16.49,137,-4,-49
16.50,140,-4,-41
16.51,138,4,-42
16.52,154,27,-45
16.53,165,33,-45
16.54,160,-4,-41
16.55,148,-22,-42
16.56,133,16,-60
16.57,126,48,-49
16.58,121,31,-42
16.59,124,2,-59
16.60,127,-19,-38
16.61,124,-1,-36
16.62,128,42,-54
16.63,133,36,-48
16.64,142,4,-50
16.65,147,-12,-50
16.66,135,-6,-43
16.67,138,27,-40
16.68,144,46,-29
16.69,130,22,-20
16.70,119,-6,-26
16.71,125,-11,-36
16.72,119,16,-37
16.73,108,36,-36
16.74,119,22,-36
16.75,127,0,-38
16.76,129,-2,-41
16.77,144,9,-45
16.78,147,19,-49
16.79,127,36,-51
16.80,121,35,-38
16.81,134,11,-32
16.82,151,2,-45
16.83,150,6,-44
16.84,124,0,-33
16.85,98,3,-39
16.86,101,23,-53
16.87,140,33,-43
16.88,156,29,-36
16.89,132,21,-42
16.90,115,3,-36
16.91,132,-13,-41
16.92,142,13,-52
16.93,137,32,-42
16.94,126,20,-34
16.95,108,18,-45
16.96,103,20,-44
16.97,123,16,-43
16.98,147,13,-47
16.99,156,16,-42
17.00,145,8,-41
17.01,124,-9,-42
17.02,118,3,-39
17.03,131,31,-48
17.04,128,44,-48
17.05,117,22,-27
17.06,114,-14,-34
17.07,112,-14,-56
17.08,108,3,-47
17.09,124,17,-43
17.10,144,30,-40
17.11,148,20,-31
17.12,151,-4,-34
17.13,147,-15,-46
17.14,135,24,-60
17.15,119,62,-55
17.16,106,27,-44
17.17,112,-4,-48
17.18,120,12,-47
17.19,124,13,-39
17.20,120,14,-42
17.21,118,24,-48
17.22,145,17,-47
17.23,178,3,-41
17.24,164,6,-48
17.25,135,24,-58
17.26,129,33,-47
17.27,132,25,-34
17.28,134,1,-40
17.29,135,-8,-48
17.30,122,19,-44
17.31,108,40,-36
17.32,114,27,-44
17.33,128,15,-50
17.34,129,12,-50
17.35,140,14,-39
17.36,165,21,-33
17.37,164,23,-51
17.38,146,5,-37
17.39,136,-7,-30
17.40,123,2,-51
17.41,106,33,-49
17.42,115,49,-47
17.43,132,17,-46
17.44,106,-12,-41
17.45,92,-7,-37
17.46,125,19,-48
17.47,157,40,-50
17.48,148,33,-32
17.49,134,16,-32
17.50,129,-6,-34
17.51,119,0,-39
17.52,138,29,-48
17.53,161,32,-37
17.54,154,12,-30
17.55,120,-4,-34
17.56,76,4,-41
17.57,81,42,-49
17.58,130,47,-45
17.59,163,-6,-47
17.60,159,-42,-38
17.61,121,-28,-29
17.62,93,32,-50
17.63,114,66,-53
17.64,141,37,-45
17.65,144,-2,-33
17.66,132,-13,-24
17.67,134,13,-43
17.68,129,50,-50
17.69,125,33,-36
17.70,141,-7,-32
17.71,139,-15,-47
17.72,137,14,-52
17.73,137,44,-43
17.74,124,47,-48
17.75,105,18,-52
17.76,115,-12,-45
17.77,154,-1,-45
17.78,181,17,-27
17.79,159,13,-10
17.80,114,10,-28
17.81,91,5,-51
17.82,100,7,-66
17.83,130,22,-59
17.84,158,27,-37
17.85,145,9,-23
17.86,117,8,-34
17.87,113,21,-45
17.88,110,18,-38
17.89,117,22,-42
17.90,148,16,-36
17.91,148,-14,-22
17.92,122,-16,-37
17.93,114,20,-49
17.94,119,53,-42
17.95,134,38,-40
17.96,149,0,-34
17.97,154,-8,-42
17.98,145,8,-50
17.99,117,22,-49
18.00,121,21,-53
18.01,133,19,-50
18.02,134,5,-41
18.03,126,-1,-45
18.04,118,20,-58
18.05,115,38,-40
18.06,113,29,-24
18.07,132,13,-36
18.08,143,7,-35
18.09,140,4,-35
18.10,148,3,-45
18.11,152,10,-39
18.12,136,11,-43
18.13,115,-1,-49
18.14,130,9,-42
18.15,146,42,-39
18.16,127,39,-32
18.17,109,-3,-30
18.18,125,-9,-41
18.19,125,21,-48
18.20,109,25,-47
18.21,108,13,-47
18.22,137,18,-41
18.23,162,13,-30
18.24,144,8,-42
18.25,127,26,-49
18.26,123,31,-44
18.27,121,16,-43
18.28,130,-17,-38
18.29,128,-21,-43
18.30,119,4,-47
18.31,114,23,-46
18.32,123,25,-52
18.33,125,9,-42
18.34,117,-3,-38
18.35,126,11,-55
18.36,133,21,-56
18.37,146,18,-55
18.38,161,17,-52
18.39,137,14,-39
18.40,116,6,-39
18.41,120,11,-48
18.42,138,30,-52
18.43,141,21,-42
18.44,126,-2,-45
18.45,117,7,-57
18.46,111,18,-37
18.47,116,21,-21
18.48,140,35,-39
18.49,149,34,-45
18.50,141,13,-35
18.51,124,-1,-26
18.52,126,5,-30
18.53,130,19,-36
18.54,132,23,-33
18.55,147,19,-40
18.56,126,15,-47
18.57,88,9,-52
18.58,99,20,-48
18.59,136,37,-47
18.60,153,23,-46
18.61,149,-5,-30
18.62,132,-1,-24
18.63,119,24,-30
18.64,123,36,-45
18.65,155,39,-49
18.66,176,4,-22
18.67,155,-29,-19
18.68,124,4,-37
18.69,109,47,-56
18.70,111,38,-50
18.71,126,8,-25
18.72,141,-10,-26
18.73,139,1,-33
18.74,132,35,-33
18.75,133,44,-42
18.76,129,15,-33
18.77,126,-18,-32
18.78,146,-13,-39
18.79,156,27,-45
18.80,148,52,-52
18.81,121,40,-42
18.82,97,6,-40
18.83,109,-20,-50
18.84,124,-1,-46
18.85,137,32,-39
18.86,155,35,-38
18.87,139,24,-48
18.88,111,7,-44
18.89,108,14,-40
18.90,124,33,-45
18.91,137,17,-40
18.92,151,-1,-51
18.93,153,1,-56
18.94,123,8,-48
18.95,98,35,-54
18.96,121,46,-46
18.97,150,21,-41
18.98,153,-4,-42
18.99,150,-11,-42
19.00,127,8,-42
19.01,96,41,-45
19.02,121,49,-45
19.03,159,22,-41
19.04,155,0,-44
19.05,137,11,-42
19.06,122,25,-38
19.07,102,25,-54
19.08,98,10,-50
19.09,133,0,-38
19.10,174,6,-44
19.11,162,10,-39
19.12,125,-2,-40
19.13,101,3,-52
19.14,92,24,-49
19.15,104,26,-44
19.16,144,16,-45
19.17,156,14,-53
19.18,130,14,-53
19.19,118,-3,-55
19.20,125,10,-66
19.21,129,34,-50
19.22,136,24,-35
19.23,148,5,-41
19.24,153,4,-34
19.25,144,14,-28
19.26,133,16,-33
19.27,119,26,-49
19.28,111,31,-54
19.29,120,13,-43
19.30,151,-5,-43
19.31,158,9,-40
19.32,123,30,-46
19.33,96,42,-55
19.34,100,24,-37
19.35,134,-4,-32
19.36,158,-1,-43
19.37,152,21,-48
19.38,119,37,-46
19.39,81,38,-51
19.40,100,14,-64
19.41,143,-12,-52
19.42,161,-2,-41
19.43,156,34,-48
19.44,133,35,-47
19.45,112,9,-42
19.46,116,11,-39
19.47,135,24,-47
19.48,152,29,-52
19.49,147,23,-39
19.50,136,6,-35
19.51,130,3,-46
19.52,116,20,-51
19.53,116,35,-36
19.54,139,32,-34
19.55,159,3,-42
19.56,149,-16,-37
19.57,115,12,-50
19.58,90,43,-51
19.59,92,51,-48
19.60,128,32,-50
19.61,175,-5,-41
19.62,166,-23,-43
19.63,126,-2,-58
19.64,100,37,-50
19.65,102,41,-38
19.66,128,3,-33
19.67,159,-22,-23
19.68,164,0,-37
19.69,124,30,-57
19.70,101,34,-45
19.71,117,20,-42
19.72,142,-2,-42
19.73,150,-11,-37
19.74,148,6,-39
19.75,138,32,-40
19.76,103,32,-49
19.77,94,17,-61
19.78,115,18,-49
19.79,136,12,-33
19.80,152,10,-42
19.81,158,14,-46
19.82,136,3,-35
19.83,97,3,-37
19.84,93,23,-52
19.85,148,34,-52
19.86,170,16,-42
19.87,144,-3,-54
19.88,117,1,-46
19.89,92,27,-42
19.90,96,43,-58
19.91,136,15,-52
19.92,145,-12,-43
19.93,135,-10,-39
19.94,132,-2,-36
19.95,126,29,-51
19.96,122,53,-63
19.97,128,13,-48
19.98,146,-23,-43
19.99,152,-19,-45
20.00,133,-1,-36
20.01,116,35,-42
20.02,110,53,-49
20.03,121,21,-41
20.04,138,-6,-37
20.05,153,0,-46
20.06,158,18,-44
20.07,132,38,-50
20.08,107,29,-60
20.09,109,-3,-47
20.10,128,-12,-52
20.11,151,4,-49
20.12,156,16,-33
20.13,144,15,-39
20.14,110,8,-42
20.15,97,10,-49
20.16,122,24,-43
20.17,140,32,-40
20.18,141,19,-49
20.19,143,-3,-45
20.20,123,5,-36
20.21,103,28,-36
20.22,121,29,-48
20.23,150,13,-49
20.24,148,2,-41
20.25,152,4,-44
20.26,155,7,-39
20.27,128,32,-41
20.28,109,44,-57
20.29,112,9,-56
20.30,132,-18,-51
20.31,153,-10,-46
20.32,140,16,-39
20.33,103,39,-38
20.34,87,32,-35
20.35,110,5,-33
20.36,151,-13,-33
20.37,185,7,-40
20.38,172,35,-49
20.39,115,37,-41
20.40,84,23,-45
20.41,113,5,-45
20.42,147,3,-40
20.43,150,19,-53
20.44,136,23,-45
20.45,113,6,-35
20.46,104,2,-46
20.47,115,23,-46
20.48,139,42,-31
20.49,158,28,-31
20.50,164,-4,-39
20.51,156,-16,-38
20.52,128,5,-43
20.53,110,45,-55
20.54,122,45,-49
20.55,145,10,-37
20.56,162,-12,-43
20.57,147,-8,-54
20.58,111,23,-49
20.59,89,46,-41
20.60,109,27,-52
20.61,164,-10,-44
20.62,173,-17,-33
20.63,132,21,-43
20.64,115,40,-51
20.65,116,29,-56
20.66,128,11,-46
20.67,136,1,-46
20.68,148,19,-47
20.69,143,42,-38
20.70,121,28,-32
20.71,107,9,-31
20.72,116,26,-45
20.73,137,27,-45
20.74,148,0,-27
20.75,164,-3,-33
20.76,164,5,-39
20.77,128,4,-42
20.78,95,26,-58
20.79,109,47,-62
20.80,148,18,-54
20.81,161,-21,-48
20.82,133,-18,-53
20.83,108,13,-53
20.84,109,28,-49
20.85,125,30,-54
20.86,154,20,-47
20.87,176,3,-44
20.88,155,9,-38
20.89,107,31,-31
20.90,93,35,-57
20.91,112,16,-64
20.92,136,7,-49
20.93,148,8,-49
20.94,140,2,-47
20.95,113,5,-47
20.96,107,24,-47
20.97,137,23,-57
20.98,151,3,-58
20.99,148,7,-35
21.00,142,28,-39
21.01,133,22,-50
21.02,115,9,-48
21.03,109,16,-43
21.04,131,19,-21
21.05,137,2,-18
21.06,124,0,-44
21.07,116,32,-49
21.08,121,40,-46
21.09,120,26,-37
21.10,122,33,-37
21.11,141,24,-58
21.12,158,-5,-48
21.13,156,-11,-25
21.14,139,4,-23
21.15,116,11,-39
21.16,115,25,-53
21.17,133,32,-49
21.18,146,17,-45
21.19,143,5,-42
21.20,135,14,-42
21.21,122,27,-44
21.22,111,25,-41
21.23,119,22,-39
21.24,146,6,-47
21.25,158,7,-44
21.26,141,28,-32
21.27,120,27,-41
21.28,133,30,-54
21.29,152,32,-30
21.30,138,11,-22
21.31,122,-9,-39
21.32,123,1,-58
21.33,119,23,-63
21.34,118,29,-46
21.35,123,24,-51
21.36,120,8,-55
21.37,122,-6,-46
21.38,134,12,-56
21.39,140,39,-51
21.40,134,33,-39
21.41,130,14,-48
21.42,136,8,-43
21.43,142,11,-45
21.44,145,17,-43
21.45,136,30,-39
21.46,121,23,-43
21.47,113,9,-49
21.48,118,8,-60
21.49,131,2,-51
21.50,131,0,-38
21.51,139,9,-47
21.52,150,17,-47
21.53,140,16,-47
21.54,123,25,-47
21.55,118,29,-36
21.56,127,13,-22
21.57,129,-6,-27
21.58,131,-1,-50
21.59,139,25,-57
21.60,121,36,-43
21.61,121,20,-31
21.62,135,4,-38
21.63,123,8,-52
21.64,114,16,-53
21.65,118,27,-45
21.66,137,12,-25
21.67,139,-1,-33
21.68,128,16,-62
21.69,135,20,-49
21.70,132,6,-27
21.71,118,6,-37
21.72,117,6,-37
21.73,135,-5,-45
21.74,146,15,-56
21.75,142,33,-52
21.76,135,21,-42
21.77,113,6,-44
21.78,98,10,-53
21.79,117,25,-43
21.80,139,24,-31
21.81,151,7,-26
21.82,142,-9,-28
21.83,120,-2,-46
21.84,120,11,-52
21.85,134,27,-54
21.86,134,32,-51
21.87,127,17,-42
21.88,123,11,-38
21.89,126,11,-31
21.90,129,5,-33
21.91,131,10,-44
21.92,139,10,-43
21.93,155,-3,-27
21.94,138,14,-18
21.95,116,41,-33
21.96,122,38,-48
21.97,125,16,-53
21.98,132,4,-46
21.99,152,10,-38
22.00,153,8,-42
22.01,135,2,-43
22.02,120,-2,-44
22.03,130,14,-54
22.04,148,21,-40
22.05,142,10,-36
22.06,128,11,-45
22.07,121,18,-31
22.08,121,21,-32
22.09,133,19,-44
22.10,126,16,-34
22.11,119,14,-35
22.12,133,10,-50
22.13,133,3,-51
22.14,128,7,-29
22.15,133,22,-20
22.16,149,30,-26
22.17,146,17,-33
22.18,129,10,-47
22.19,119,18,-53
22.20,113,14,-47
22.21,111,-2,-43
22.22,110,-6,-43
22.23,119,14,-48
22.24,132,31,-45
22.25,134,23,-34
22.26,138,11,-39
22.27,134,2,-51
22.28,125,10,-47
22.29,126,31,-42
22.30,135,40,-44
22.31,134,14,-45
22.32,112,-11,-57
22.33,102,5,-60
22.34,109,28,-46
22.35,124,34,-41
22.36,137,34,-37
22.37,132,12,-21
22.38,122,-4,-37
22.39,120,16,-55
22.40,129,28,-55
22.41,149,19,-50
22.42,154,-4,-41
22.43,126,-2,-38
22.44,98,25,-44
22.45,102,24,-45
22.46,124,16,-34
22.47,140,15,-36
22.48,136,13,-40
22.49,131,22,-29
22.50,129,28,-35
22.51,124,18,-36
22.52,116,-4,-34
22.53,121,2,-48
22.54,140,30,-39
22.55,147,32,-19
22.56,139,14,-40
22.57,123,5,-52
22.58,105,10,-44
22.59,112,21,-37
22.60,144,24,-44
22.61,162,13,-48
22.62,140,-8,-44
22.63,108,4,-47
22.64,112,26,-46
22.65,128,17,-44
22.66,147,6,-44
22.67,152,4,-34
22.68,133,1,-29
22.69,115,12,-30
22.70,107,27,-45
22.71,116,15,-45
22.72,131,-7,-27
22.73,130,4,-38
22.74,127,24,-48
22.75,128,24,-34
22.76,126,21,-36
22.77,128,24,-42
22.78,129,20,-47
22.79,138,20,-43
22.80,150,19,-25
22.81,147,9,-26
22.82,126,5,-36
22.83,110,18,-42
22.84,117,34,-34
22.85,145,18,-46
22.86,163,-2,-57
22.87,149,0,-43
22.88,122,15,-56
22.89,117,27,-57
22.90,122,23,-33
22.91,130,20,-50
22.92,135,6,-59
22.93,137,-15,-33
22.94,137,2,-43
22.95,126,28,-57
22.96,116,29,-46
22.97,127,18,-43
22.98,149,6,-45
22.99,167,-1,-45
23.00,157,9,-52
23.01,134,29,-40
23.02,106,28,-23
23.03,81,7,-32
23.04,102,-2,-39
23.05,146,-1,-40
23.06,146,13,-56
23.07,113,25,-42
23.08,101,29,-32
23.09,117,10,-49
23.10,137,-1,-49
23.11,163,21,-44
23.12,175,34,-36
23.13,153,14,-32
23.14,129,0,-48
23.15,115,8,-59
23.16,123,23,-47
23.17,137,36,-27
23.18,129,25,-36
23.19,118,4,-47
23.20,111,-6,-44
23.21,117,17,-39
23.22,128,47,-34
23.23,141,36,-37
23.24,162,9,-39
23.25,158,0,-24
23.26,135,7,-35
23.27,118,29,-51
23.28,103,32,-45
23.29,119,14,-39
23.30,152,5,-34
23.31,159,16,-31
23.32,123,21,-46
23.33,91,27,-58
23.34,111,24,-41
23.35,141,12,-27
23.36,166,13,-37
23.37,166,20,-35
23.38,119,19,-42
23.39,92,15,-50
23.40,111,16,-40
23.41,146,17,-36
23.42,164,12,-37
23.43,141,9,-35
23.44,115,10,-34
23.45,98,3,-41
23.46,102,3,-45
23.47,137,14,-49
23.48,171,20,-51
23.49,161,19,-53
23.50,125,14,-42
23.51,117,11,-41
23.52,117,6,-43
23.53,120,8,-46
23.54,137,17,-52
23.55,135,17,-49
23.56,120,16,-42
23.57,119,16,-38
23.58,114,23,-39
23.59,109,31,-40
23.60,128,18,-36
23.61,154,-2,-45
23.62,157,3,-53
23.63,129,11,-46
23.64,108,18,-32
23.65,115,25,-40
23.66,144,26,-55
23.67,162,9,-34
23.68,137,-2,-21
23.69,104,20,-41
23.70,99,42,-48
23.71,108,29,-41
23.72,132,12,-43
23.73,157,-3,-45
23.74,155,-8,-39
23.75,129,11,-24
23.76,114,30,-43
23.77,119,22,-47
23.78,123,9,-36
23.79,128,9,-40
23.80,133,18,-36
23.81,125,20,-43
23.82,114,17,-51
23.83,103,15,-45
23.84,107,7,-34
23.85,119,5,-31
23.86,147,10,-40
23.87,166,2,-40
23.88,148,2,-47
23.89,122,29,-45
23.90,110,36,-30
23.91,128,21,-36
23.92,150,8,-42
23.93,131,1,-34
23.94,111,2,-38
23.95,108,6,-48
23.96,118,23,-51
23.97,139,32,-46
23.98,157,12,-42
23.99,147,6,-40
24.00,131,8,-40
24.01,144,5,-34
24.02,142,16,-18
24.03,113,28,-36
24.04,110,14,-53
24.05,123,-8,-46
24.06,125,6,-43
24.07,127,35,-39
24.08,119,39,-44
24.09,116,27,-56
24.10,114,12,-44
24.11,125,-4,-43
24.12,145,3,-51
24.13,145,27,-45
24.14,132,21,-41
24.15,114,3,-45
24.16,106,10,-57
24.17,114,32,-60
24.18,131,51,-41
24.19,138,34,-36
24.20,133,-9,-42
24.21,126,-21,-51
24.22,131,9,-43
24.23,132,42,-30
24.24,134,51,-47
24.25,137,21,-43
24.26,140,-17,-34
24.27,149,-5,-39
24.28,144,30,-33
24.29,122,42,-46
24.30,115,21,-54
24.31,133,-4,-54
24.32,150,-6,-46
24.33,147,10,-29
24.34,131,28,-37
24.35,117,29,-42
24.36,121,10,-39
24.37,140,7,-55
24.38,142,17,-51
24.39,139,12,-31
24.40,129,10,-28
24.41,106,18,-43
24.42,111,22,-48
24.43,133,19,-47
24.44,143,20,-52
24.45,138,5,-49
24.46,118,2,-42
24.47,111,22,-43
24.48,120,21,-35
24.49,141,16,-35
24.50,141,20,-37
24.51,129,23,-41
24.52,149,14,-45
24.53,155,17,-44
24.54,132,32,-48
24.55,120,21,-45
24.56,123,8,-48
24.57,134,25,-53
24.58,142,33,-44
24.59,124,28,-41
24.60,106,34,-42
24.61,117,27,-49
24.62,135,3,-40
24.63,145,0,-35
24.64,155,14,-51
24.65,145,17,-51
24.66,137,17,-43
24.67,141,15,-42
24.68,148,10,-47
24.69,144,20,-48
24.70,119,24,-45
24.71,102,6,-53
24.72,104,3,-55
24.73,112,15,-51
24.74,128,23,-43
24.75,148,27,-38
24.76,159,16,-34
24.77,148,14,-43
24.78,143,12,-42
24.79,147,9,-40
24.80,136,17,-36
24.81,123,13,-24
24.82,126,6,-27
24.83,123,14,-40
24.84,125,29,-52
24.85,129,34,-48
24.86,128,20,-37
24.87,144,1,-33
24.88,149,0,-47
24.89,145,14,-57
24.90,148,15,-33
24.91,127,18,-40
24.92,115,23,-61
24.93,126,19,-53
24.94,140,18,-54
24.95,140,12,-49
